,PostalCode,name,categories,lat,lng
9,M5T,Kensington Food Market,Farmers Market,43.654058473740236,-79.40037565547179
10,M5T,Banh Mi Nguyen Huong,Vietnamese Restaurant,43.653628006211044,-79.3983759881993
11,M5T,Global Cheese,Cheese Shop,43.65462257332082,-79.4006057130889
12,M5T,Little Pebbles,Coffee Shop,43.654883,-79.400264
13,M5T,Cold Tea,Bar,43.65419313416817,-79.40107491108753
14,M5T,Rasta Pasta,Caribbean Restaurant,43.65420716538317,-79.40046891984555
15,M5T,Carlos' House of Spice,Gourmet Shop,43.654188111731344,-79.40190419262933
16,M5T,Grey Gardens,Wine Bar,43.653479,-79.401427
17,M5T,Thirsty and Miserable,Beer Bar,43.65456533618983,-79.4015827891908
18,M5T,Hooked,Fish Market,43.6545853262614,-79.40174629702895
19,M5T,Perola Supermarket,Grocery Store,43.65489448176307,-79.40214642462199
20,M5T,Wafels and More,Belgian Restaurant,43.65465108367296,-79.40197747917576
21,M5T,Saigon Lotus Restaurant,Vietnamese Restaurant,43.654310800343325,-79.39922450076845
22,M5T,Torteria San Cosme,Mexican Restaurant,43.65470199390117,-79.40064636669985
23,M5T,Fudao Noodle House,Noodle House,43.654645274716124,-79.39887355126278
24,M5T,Golden Patty,Caribbean Restaurant,43.6546590586465,-79.4011788108254
25,M5T,The Dirty Bird Chicken + Waffles,Comfort Food Restaurant,43.65461198283731,-79.40067408795788
26,M5T,King's Cafe,Vegetarian / Vegan Restaurant,43.65427040798248,-79.40189703859198
27,M5T,Hanabusa Cafe,Café,43.654643265757464,-79.40062636492314
28,M5T,El Arepazo,Arepa Restaurant,43.653356757013846,-79.40142382892122
29,M5T,FILM CAFE,Comfort Food Restaurant,43.65510856565147,-79.40234241534543
30,M5T,Meeplemart,Gaming Cafe,43.65162799198926,-79.39741037259144
31,M5T,Hibiscus,Vegetarian / Vegan Restaurant,43.655454254557085,-79.4024390910271
32,M5T,Handlebar,Bar,43.652898792690486,-79.40130476536174
33,M5T,Courage My Love,Thrift / Vintage Store,43.653248372136495,-79.40015802843716
34,M5T,Sonic Boom,Record Shop,43.650858882525974,-79.39698455156606
35,M5T,Poetry Jazz Cafe,Jazz Club,43.654974536398164,-79.40237067545584
36,M5T,Maker Pizza,Pizza Place,43.6504011331197,-79.39804047841302
37,M5T,½ oz. Cocktail Emporium,Liquor Store,43.653371463735276,-79.40021853715685
38,M5T,Pancho's Bakery,Bakery,43.654750233381165,-79.40210500607643
39,M5T,Maison Close Est. 1888,Bistro,43.653208,-79.399785
40,M5T,Our Spot,Café,43.654720214861456,-79.40085899084721
41,M5T,Dumpling House,Dumpling Restaurant,43.65386003934455,-79.3985583639792
42,M5T,Pizzeria Via Mercanti,Italian Restaurant,43.65407077215065,-79.40192005863022
43,M5T,Fresco's Fish & Chips,Fish & Chips Shop,43.6541454478424,-79.40180347428756
44,M5T,Ozzy's Burger,Burger Joint,43.65519064459841,-79.40261014020656
45,M5T,Swatow Restaurant 汕頭小食家,Chinese Restaurant,43.65386562507761,-79.39833353339202
46,M5T,Toronto Popcorn Co,Snack Place,43.65502850858242,-79.39950090464713
47,M5T,Xam Yu,Chinese Restaurant,43.655108332302866,-79.39888232423317
48,M5T,Krudar Muay Thai,Martial Arts School,43.6528148810904,-79.40136827128343
49,M5T,Emporium Latino,Latin American Restaurant,43.6548176585734,-79.4020900110632
50,M5T,The Embassy Bar,Bar,43.65430848069026,-79.40185164752451
51,M5T,Dolce Gelato Kensington,Ice Cream Shop,43.655278818606426,-79.40232570967991
52,M5T,Pow Wow Cafe,Taco Place,43.65410919456478,-79.40177892237044
53,M5T,Jerk Spot,Caribbean Restaurant,43.655019621279216,-79.39956313919744
54,M5T,Dipped,Donut Shop,43.654919660516846,-79.40015425072664
55,M5T,Juicy Dumpling,Dumpling Restaurant,43.652722483150555,-79.39849796387996
56,M5T,I Deal Coffee,Coffee Shop,43.65505778213131,-79.40325401691655
57,M5T,El Trompo,Mexican Restaurant,43.6558316709016,-79.40256072891863
58,M5T,AnimeXtreme,Toy / Game Store,43.65409458999274,-79.39846144385838
59,M5T,Banh Mi Ba Le,Vietnamese Restaurant,43.652682829524515,-79.39907807640702
60,M5T,4 Life Natural Foods,Farmers Market,43.6552749938635,-79.40237389544615
61,M5T,Casa Coffee,Café,43.654567712958084,-79.40187315059609
62,M5T,Nu Bügel,Bagel Shop,43.65554660380164,-79.40252785873975
63,M5T,Thai Country Kitchen,Thai Restaurant,43.65615859831661,-79.39942261134613
64,M5T,Livelihood Cafe,Café,43.655820905845346,-79.40262894753235
65,M5T,Ajisen Ramen 味千拉麵,Ramen Restaurant,43.65391272417607,-79.39859327119643
66,M5T,Blue Banana Market,Furniture / Home Store,43.65566895683622,-79.40255063337135
67,M5T,Urban Herbivore,Vegetarian / Vegan Restaurant,43.65619336278354,-79.40267323355785
68,M5T,Anice Jewellery,Jewelry Store,43.65297785702161,-79.40135492136653
69,M5T,Petit Nuage,Dessert Shop,43.65171670538228,-79.40399906956775
70,M5T,Kanto,Filipino Restaurant,43.6521668804813,-79.40484262234281
71,M5T,Greens Vegetarian Restaurant,Vegetarian / Vegan Restaurant,43.652033704026216,-79.40238187213345
72,M5T,Otto's Berlin Döner,Doner Restaurant,43.65638733696026,-79.40278822246442
73,M5T,Roach-O-Rama,Smoke Shop,43.65454878606985,-79.40223846073984
74,M5T,Bellevue Square Park,Park,43.653610211432564,-79.40219872192313
75,M5T,Big Fat Burrito,Burrito Place,43.65607191076809,-79.40258445136877
76,M5T,Jumbo Empanadas,Empanada Restaurant,43.65483086424975,-79.40209828955608
77,M5T,Buddha's Vegetarian,Vegetarian / Vegan Restaurant,43.65190355922526,-79.40331176640306
78,M5T,Wanda's Pie in the Sky,Bakery,43.656162824734984,-79.40263037274666
79,M5T,Café Pamenar,Café,43.65667776586101,-79.402821713777
80,M5T,Sang Ho Seafood Restaurant,Chinese Restaurant,43.65274725995042,-79.39902086744584
81,M5T,Yummy Yummy Dumpling 口口香餃子館,Dumpling Restaurant,43.65369918349761,-79.39625877650388
82,M5T,Market 707,Food Court,43.652127706758996,-79.40484420479436
83,M5T,Sonic Boom,Record Shop,43.65388156432842,-79.40165805990281
84,M5T,The Burgernator,Burger Joint,43.65564188206897,-79.40244009529668
85,M5T,Bunner's Bake Shop,Bakery,43.655655031503564,-79.40246748520138
86,M5T,Iceman Video Games,Video Game Store,43.65464498380771,-79.40205856902598
87,M5T,Icha Tea 一茶間,Tea Room,43.65133601830261,-79.39736984238466
88,M5T,Ronnie's Local 069,Bar,43.65510395092381,-79.40267546214012
89,M5T,Thai Noodle,Thai Restaurant,43.655029914507416,-79.3994555192592
90,M5T,Top Gun Steak,Sandwich Place,43.65503882315101,-79.40216670893439
91,M5T,Dark Horse Espresso Bar,Coffee Shop,43.65056381026066,-79.39701810600826
92,M5T,Homemade Ramen 蘭州拉麵,Noodle House,43.65233637238558,-79.39777996857809
93,M5T,Pancho y Emiliano,Mexican Restaurant,43.65447207921505,-79.401968986357
94,M5T,Krispy Kreme Doughnuts,Donut Shop,43.65583357917441,-79.3994168504878
95,M5T,Chine Legendary Hot Pot & Noodles 重慶秦媽,Hotpot Restaurant,43.65444281087195,-79.39870944812398
96,M5T,Kensington Brewing Company,Brewery,43.65654075339515,-79.40268640008452
97,M5T,Crimson Teas 堅信良茶,Tea Room,43.656953,-79.399449
98,M5T,Casa Acoreana,Café,43.65455906671687,-79.4018602018629
99,M5T,A & C World,Gaming Cafe,43.65740880302916,-79.39984655786655
0,M1V,McNicoll & Brimley,Intersection,43.815460842842725,-79.28171615206458
1,M1V,Port Royal Park,Park,43.815477,-79.289773
0,M4V,The Market By Longo’s,Supermarket,43.686711,-79.399536
1,M4V,LCBO,Liquor Store,43.686990631074885,-79.39923810519545
2,M4V,Daeco Sushi,Sushi Restaurant,43.68783769992881,-79.39565249242683
3,M4V,Mary Be Kitchen,Restaurant,43.687708,-79.395062
4,M4V,Union Social Eatery,American Restaurant,43.68789522205706,-79.39491559605742
5,M4V,Tim Hortons,Coffee Shop,43.687682,-79.39684
6,M4V,Fionn MacCool's,Pub,43.68792137317272,-79.39478325313542
7,M4V,Starbucks,Coffee Shop,43.686756,-79.398292
8,M4V,Popeyes Louisiana Kitchen,Fried Chicken Joint,43.6893,-79.395302
9,M4V,Sprout,Vietnamese Restaurant,43.687995609133544,-79.39465149552744
10,M4V,Pizzaiolo,Pizza Place,43.68799051263145,-79.39463424218918
11,M4V,RBC Royal Bank,Bank,43.68805843886538,-79.39447781672222
12,M4V,TTC Stop #8160,Light Rail Station,43.687089,-79.398159
13,M4V,Nail Boutique,Spa,43.687468,-79.39714864999999
14,M4V,TTC Stop #,Light Rail Station,43.6858256,-79.40498099
15,M4V,Brodsky Daniel J,Lawyer,43.6881141,-79.3953413
16,M4V,Golden Fountain Old,Spa,43.688,-79.395
17,M4V,Kiva's,Bagel Shop,43.687983764255456,-79.39471505267664
18,M4V,TTC Stop #14345,Light Rail Station,43.68811358,-79.394513
0,M5V,Billy Bishop Toronto City Airport (YTZ),Airport,43.63168259661481,-79.3960334124689
1,M5V,Porter Lounge,Airport Lounge,43.63068,-79.395756
2,M5V,Toronto Harbour,Harbor / Marina,43.63304549594827,-79.39648421332333
3,M5V,Billy Bishop Café,Airport Food Court,43.63113165872724,-79.39613873448842
4,M5V,Air Canada Check-In Counter,Airport Terminal,43.631225969080035,-79.3959873701636
5,M5V,Gate 8,Airport Gate,43.63153617968721,-79.39456989797382
6,M5V,Balzac’s Coffee Roasters,Coffee Shop,43.631392,-79.395952
7,M5V,Market@416,Bar,43.631653,-79.39451
8,M5V,Crew Room,Airport Lounge,43.63135993598351,-79.39610738952823
9,M5V,Porter Airlines Flight,Plane,43.63173361240356,-79.39458203868975
10,M5V,Want Passport,Boutique,43.63148266310702,-79.39607739313684
11,M5V,Porter Airlines Check-In Counter,Airport Service,43.631683,-79.395454
12,M5V,Hertz,Rental Car Location,43.632,-79.396223
13,M5V,Globe Car & Truck Rentals,Rental Car Location,43.63207611942871,-79.39652100205421
14,M5V,Porter FBO Limited,Airport Terminal,43.630717162940016,-79.3986976146698
15,M5V,HeliTours,Airport Service,43.63070559837703,-79.39876017431267
16,M5V,ORNGE - Toronto Air Base,Airport Service,43.63166229946016,-79.39816647981402
17,M5V,Edward Hanlan Statue,Sculpture Garden,43.62772066806761,-79.38927421473466
18,M5V,Hanlan's Point Ferry,Boat or Ferry,43.62781263197712,-79.38910853273904
0,M8V,LCBO,Liquor Store,43.60228082768786,-79.4993016827402
1,M8V,New Toronto Fish & Chips,Restaurant,43.60184940532482,-79.50328125758809
2,M8V,Domino's Pizza,Pizza Place,43.60158294371704,-79.50090463107409
3,M8V,Delicia Bakery & Pastry,Bakery,43.601402988357286,-79.50301234678948
4,M8V,Lucky Dice Restaurant,Café,43.601392135734876,-79.50305626141281
5,M8V,Popeyes Louisiana Kitchen,Fried Chicken Joint,43.6020694028516,-79.49940016778937
6,M8V,McDonald's,Fast Food Restaurant,43.60246404619248,-79.49885909892578
7,M8V,Shoppers Drug Mart,Pharmacy,43.601677,-79.502239
8,M8V,Maple Leaf House,American Restaurant,43.602039568126486,-79.49867786252557
9,M8V,Coffee Time,Coffee Shop,43.6022843976276,-79.4998572447178
10,M8V,Halibut House Fish and Chips Inc.,Seafood Restaurant,43.60196,-79.501147
11,M8V,Pet Valu,Pet Store,43.60243088801389,-79.49865281581879
12,M8V,Sense Appeal,Café,43.601729,-79.501063
13,M8V,President's Choice Financial ATM,ATM,43.601686,-79.502243
14,M8V,Havana Castle Cigars,Hobby Shop,43.6021199,-79.4982416
15,M8V,Crossfit Colosseum,Gym,43.604815756762726,-79.50702399614443
16,M8V,Coaching for Change,Business Service,43.60208799999999,-79.4980617
17,M8V,Big Guy's Little Coffee Shop,Coffee Shop,43.60135897342198,-79.50247984584817
18,M8V,F45 Training New Toronto,Gym,43.6012984,-79.5020676
19,M8V,Lakeshore Village Fruit,Flower Shop,43.60125787389022,-79.50048875136308
20,M8V,Hex-Mex,Mexican Restaurant,43.60126068149633,-79.50228440295261
21,M8V,Pizza Pizza,Pizza Place,43.60175404157045,-79.50102856837182
0,M9V,Subway,Sandwich Place,43.74264512142215,-79.58964323010724
1,M9V,Shoppers Drug Mart,Pharmacy,43.741685,-79.584487
2,M9V,Popeyes Louisiana Kitchen,Fried Chicken Joint,43.74120165509377,-79.58454469276013
3,M9V,The Beer Store,Beer Store,43.7416936,-79.5843728
4,M9V,Sheriff's No Frills,Grocery Store,43.741696,-79.584379
5,M9V,Pizza Pizza,Pizza Place,43.74156896801906,-79.58448886871338
6,M9V,Sunny Foodmart,Grocery Store,43.74184023292111,-79.59056069637506
7,M9V,Cash Money,Financial or Legal Service,43.74127774624292,-79.58623596197128
8,M9V,McDonald's,Fast Food Restaurant,43.7417571,-79.5842303
9,M9V,Shoppers Simply Pharmacy,Pharmacy,43.7403969,-79.5849727
10,M9V,Pizza Nova,Pizza Place,43.73676056243852,-79.58981659031261
11,M9V,Rogers Plus,Video Store,43.74131169099951,-79.58526313098758
12,M9V,Tim Hortons,Coffee Shop,43.7420146612893,-79.58968967199326
13,M9V,Kaboom Fireworks,Fireworks Store,43.7406244,-79.5846618
14,M9V,Dollarama,Discount Store,43.742018,-79.591076
15,M9V,WIND Mobile,Electronics Store,43.74116590342198,-79.58448886871338
16,M9V,NORI SUSHI,Japanese Restaurant,43.742775,-79.586985
17,M9V,LCBO,Liquor Store,43.741507521946716,-79.58450113981092
18,M9V,Virgin Mobile,Mobile Phone Shop,43.741657,-79.58443
19,M9V,El Greeko,Greek Restaurant,43.74158447044938,-79.58427429199219
20,M9V,Fido Exclusive Dealer - Wireless DNA,Mobile Phone Shop,43.741696,-79.584379
21,M9V,The Source,Electronics Store,43.7416967,-79.5843792
22,M9V,WIRELESSWAVE,Mobile Phone Shop,43.741696,-79.584379
23,M9V,Canada Post / Postes Canada,Post Office,43.741003,-79.583605
24,M9V,The Source,Electronics Store,43.741982,-79.584333
25,M9V,Ardene,Accessories Store,43.741026988975776,-79.58333558313609
26,M9V,Rogers,Electronics Store,43.7416181,-79.5836303
27,M9V,Albion Cinemas,Indie Movie Theater,43.74194030376191,-79.58498755281772
28,M9V,The Albion Centre,Shopping Mall,43.74156208028819,-79.58451151390257
0,M1W,Mr Congee Chinese Cuisine 龍粥記,Chinese Restaurant,43.798878792587615,-79.3183345011537
1,M1W,Price Chopper,Grocery Store,43.799444969304986,-79.3185634598668
2,M1W,RBC Royal Bank,Bank,43.798235996624136,-79.31795225759826
3,M1W,Subway,Sandwich Place,43.79867122318589,-79.31847549171897
4,M1W,KFC,Fast Food Restaurant,43.7989384013184,-79.31885368338149
5,M1W,Shoppers Drug Mart,Pharmacy,43.799966,-79.317985
6,M1W,Tim Hortons,Coffee Shop,43.7991018,-79.3187148
7,M1W,Pizza Pizza,Pizza Place,43.79790927666095,-79.31811332702635
8,M1W,McDonald's,Fast Food Restaurant,43.79824882031983,-79.31816666829309
9,M1W,Eggsmart,Breakfast Spot,43.796375,-79.318681
10,M1W,Dollarama,Discount Store,43.798394,-79.318453
11,M1W,Presotea,Bubble Tea Shop,43.799397,-79.319014
12,M1W,Fido Exclusive Dealer - Future Wireless,Mobile Phone Shop,43.798361,-79.318463
13,M1W,Bell,Mobile Phone Shop,43.79786281313414,-79.31794166564941
14,M1W,Rogers,Electronics Store,43.79853828801871,-79.31836033200884
15,M1W,Virgin Mobile,Mobile Phone Shop,43.799403,-79.319044
16,M1W,A Buck or Two,Thrift / Vintage Store,43.798286042580465,-79.31848503806829
17,M1W,Nails for You,Cosmetics Shop,43.79875014252455,-79.31876781034187
18,M1W,Ardene,Clothing Store,43.7984579,-79.3183966
19,M1W,Fit4Less,Gym,43.798394,-79.318453
20,M1W,Stitches,Clothing Store,43.7982939,-79.3183547
21,M1W,Rogers Plus,Electronics Store,43.79891100560725,-79.31827661522881
22,M1W,Taco Bell,Fast Food Restaurant,43.798897858187395,-79.31870122759385
23,M1W,Coffee Time,Coffee Shop,43.79795157870593,-79.31867761416008
24,M1W,Super Taste Noodle House,Noodle House,43.79821726507988,-79.31851254896291
25,M1W,One's Better Living,Furniture / Home Store,43.798866,-79.31859
26,M1W,Burger Palace,Burger Joint,43.79925537080242,-79.3182814571957
27,M1W,Phat Gear,Clothing Store,43.79820354482519,-79.31809186935423
28,M1W,Bulk Food Stop,Grocery Store,43.79905847489438,-79.31845752716555
29,M1W,Public Mobile,Mobile Phone Shop,43.79772342233688,-79.31807041168213
30,M1W,Black's Photography,Camera Store,43.79729228763805,-79.31933236989558
31,M1W,Yamamoto Japanese Cuisine 山本盛世,Japanese Restaurant,43.79858925165167,-79.31855825035903
32,M1W,Metro,Supermarket,43.79782980719172,-79.31849151849747
33,M1W,Bridlewood Mall,Shopping Mall,43.79836628466539,-79.31846302934676
34,M1W,Nantha's Bakery,Indian Restaurant,43.79643013115188,-79.3191507994383
35,M1W,L'Amoreaux Swimming Pool,Gym Pool,43.802598557035815,-79.3172030213724
36,M1W,Warden Ave. & Finch Ave. E,Intersection,43.79634790354288,-79.31611907075204
37,M1W,Cash Money,Financial or Legal Service,43.79537672636005,-79.32040049570082
38,M1W,Ocean Nails Spa,Nail Salon,43.79529,-79.320101
0,M4W,Rosedale Park,Playground,43.68232820227814,-79.37893434347683
1,M4W,Whitney Park,Park,43.68203573063681,-79.37378835021306
2,M4W,Alex Murray Parkette,Park,43.678300240478954,-79.38277328698108
3,M4W,Milkman's Lane,Trail,43.676352068015554,-79.37384239440172
0,M5W,Hockey Hall of Fame,Museum,43.646974451431056,-79.37732323942681
1,M5W,The Keg Steakhouse + Bar - Esplanade,Restaurant,43.64671207408793,-79.37476761639118
2,M5W,Fresh On Front,Vegetarian / Vegan Restaurant,43.64781466405137,-79.3744527618627
3,M5W,Berczy Park,Park,43.64804835388851,-79.3751722909452
4,M5W,Dog Fountain,Fountain,43.64799795147863,-79.37536096948996
5,M5W,Sukhothai,Thai Restaurant,43.64848710249909,-79.37454735245633
6,M5W,D.W. Alexander,Cocktail Bar,43.64833304339161,-79.3738261420116
7,M5W,Meridian Hall,Concert Hall,43.646292124205594,-79.37602179505662
8,M5W,Hogtown Smoke,Food Truck,43.64928693557788,-79.37468932637938
9,M5W,Garrison Bespoke,Tailor Shop,43.648102,-79.376334
10,M5W,The Reservoir Lounge,Jazz Club,43.64851659851552,-79.37455623391588
11,M5W,Pravda Vodka Bar,Cocktail Bar,43.64851553067474,-79.37473231149953
12,M5W,Biff's Bistro,French Restaurant,43.647084825125084,-79.37634231908494
13,M5W,St. Lawrence Market (South Building),Farmers Market,43.64874320223593,-79.37159697627527
14,M5W,C'est What,Beer Bar,43.64842583928427,-79.37343925237656
15,M5W,St. Lawrence Market (North Building),Farmers Market,43.64879290161719,-79.37194535820687
16,M5W,The Omni King Edward Hotel,Hotel,43.64919051601911,-79.37600612640387
17,M5W,Mos Mos Coffee,Café,43.64815919753501,-79.37874450467258
18,M5W,Market Street Catch,Seafood Restaurant,43.64850142396483,-79.3718080237409
19,M5W,Loaded Pierogi,Comfort Food Restaurant,43.647965,-79.373427
20,M5W,St. Lawrence Market Plaza,Art Gallery,43.64916860422451,-79.37232987433548
21,M5W,Stonemill Bread,Bakery,43.648668221542096,-79.37160962302049
22,M5W,Chotto Matte,Japanese Restaurant,43.646473,-79.378782
23,M5W,Beerbistro,Gastropub,43.64941904378835,-79.37723726034164
24,M5W,Goose Island Brewhouse,Beer Bar,43.64732926809359,-79.37354117631912
25,M5W,Olympic Cheese,Cheese Shop,43.64870154739154,-79.37154069441475
26,M5W,Crepe TO,Creperie,43.650063279511016,-79.37458664523871
27,M5W,Scheffler's Deli,Cheese Shop,43.648643353516086,-79.37153681663685
28,M5W,The Works Gourmet Burger Bistro,Restaurant,43.648742,-79.374142
29,M5W,Crepe It Up!,Creperie,43.64873614340388,-79.37162306748482
30,M5W,Walrus Pub & Beer Hall,Pub,43.64737470920577,-79.37951515363918
31,M5W,Seafront Fish Market,Fish Market,43.6484785341064,-79.37148942972523
32,M5W,Everyday Gourmet (Teas & Coffees),Coffee Shop,43.64875714757637,-79.37164539765817
33,M5W,FARMR Eatery & Catering,Bistro,43.648419863375096,-79.37027379521088
34,M5W,Balzac's Coffee,Café,43.64845650131932,-79.37178993724407
35,M5W,Buster's Sea Cove,Seafood Restaurant,43.6484950904393,-79.37146231793892
36,M5W,Aveda Institute Toronto,Cosmetics Shop,43.65009640955562,-79.37362952211767
37,M5W,Carousel Bakery,Bakery,43.6487072781773,-79.37158005127563
38,M5W,Victoria's Restaurant,Restaurant,43.64929834396347,-79.37643067251867
39,M5W,Equinox Bay Street,Gym,43.64809974034856,-79.37998869411526
40,M5W,Scotiabank Arena,Basketball Stadium,43.64344617535107,-79.37903988889991
41,M5W,Café Plenty,Café,43.6491179354577,-79.37831288380438
42,M5W,LCBO,Liquor Store,43.64294379917171,-79.37243989044406
43,M5W,Woods Restaurant & Bar,Molecular Gastronomy Restaurant,43.6493568159853,-79.37500248445933
44,M5W,St. Urbain Bagel,Bagel Shop,43.64861083503254,-79.37149723554923
45,M5W,Irish Embassy,Irish Pub,43.647918499361516,-79.37727345157903
46,M5W,Pilot Coffee Roasters,Coffee Shop,43.64501814464698,-79.3804150931199
47,M5W,St James Anglican Cathedral,Church,43.650109744784004,-79.37429172248066
48,M5W,Olly Fresco's,Deli / Bodega,43.646912231909276,-79.37959661696463
49,M5W,Cosmopolitan Toronto Centre Hotel & Spa,Hotel,43.64906432957466,-79.37759759701125
50,M5W,Carisma,Italian Restaurant,43.64961671774303,-79.3754337751762
51,M5W,The Poké Box,Poke Place,43.65046931503178,-79.37631703952829
52,M5W,Ki Modern Japanese + Bar,Japanese Restaurant,43.647223,-79.3793738
53,M5W,CC Lounge,Cocktail Bar,43.64791735425827,-79.37451991085871
54,M5W,Bikram Yoga Centre,Yoga Studio,43.64921400338286,-79.37522894013361
55,M5W,Air Canada Club,Lounge,43.643224100030416,-79.37915938219528
56,M5W,Petit Four Bakery,Sandwich Place,43.647743692587085,-79.37958814250598
57,M5W,Imagine Cinemas Market Square,Movie Theater,43.64964574271603,-79.37244562498488
58,M5W,Spirit of Hockey,Sporting Goods Shop,43.64704692224217,-79.37753727586353
59,M5W,Scotland Yard Pub,Pub,43.64705292210499,-79.37405970553979
60,M5W,Anton Kozlik's mustard,Gourmet Shop,43.64875242328643,-79.37148453951065
61,M5W,The Optic Zone,Optical Shop,43.649729898318576,-79.37170156814574
62,M5W,Bier Markt Esplanade,Belgian Restaurant,43.64723602476138,-79.37389161769812
63,M5W,Dineen @CommerceCourt,Coffee Shop,43.648250543365556,-79.38012728220869
64,M5W,One King West Hotel & Residence,Hotel,43.6491395,-79.3778763
65,M5W,Winners,Department Store,43.6477479,-79.3745508
66,M5W,Rexall,Pharmacy,43.648182,-79.37387
67,M5W,Tom Jones Steak House,Seafood Restaurant,43.64930546026509,-79.37535693462821
68,M5W,Starbucks,Coffee Shop,43.647261,-79.378599
69,M5W,Bindia Indian Bistro,Indian Restaurant,43.64855916613238,-79.37181600953608
70,M5W,Design Exchange,Art Gallery,43.64797219581623,-79.38010382588462
71,M5W,GoodLife Fitness Toronto Street Women's Only,Gym,43.6504,-79.3767
72,M5W,Eggspectation,Breakfast Spot,43.646526,-79.375134
73,M5W,NAMI,Japanese Restaurant,43.650853361785124,-79.37588746641697
74,M5W,Power Up Game Bar,Cocktail Bar,43.64827231186451,-79.37506275669105
75,M5W,Over Easy,Breakfast Spot,43.64807704204346,-79.37759871575396
76,M5W,Paddington's Pump,Diner,43.649035,-79.371899
77,M5W,St. Lawrence Antique Market,Antique Shop,43.649614648758735,-79.37174739343294
78,M5W,Shoppers Drug Mart,Pharmacy,43.647141,-79.370898
79,M5W,Buster's Sea Cove,Seafood Restaurant,43.64777410584289,-79.37918080262172
80,M5W,European Delight,Eastern European Restaurant,43.64870976781708,-79.37154525652817
81,M5W,Sam James Coffee Bar (SJCB),Coffee Shop,43.65031871629752,-79.37621650642859
82,M5W,Starbucks,Coffee Shop,43.648738309887705,-79.37251925468443
83,M5W,Craft Beer Market,Beer Bar,43.6498722789121,-79.37839828995996
84,M5W,Flatiron & Firkin,Pub,43.64847973229253,-79.37410856644016
85,M5W,Evolution Food Co,Juice Bar,43.64846817292615,-79.37171498148525
86,M5W,St. James Park,Park,43.6504248002309,-79.3723109702051
87,M5W,Tim Hortons,Coffee Shop,43.646255967524645,-79.37957346439356
88,M5W,Mirto,Italian Restaurant,43.650702,-79.376307
89,M5W,P&H Salon & Spa,Salon / Barbershop,43.64965124383938,-79.37535057059037
90,M5W,Aroma Espresso Bar,Coffee Shop,43.648224,-79.376352
91,M5W,Carnicero's,Butcher,43.64881585146593,-79.37163857542666
92,M5W,The Corner Place,Lounge,43.64957380922698,-79.37139313793533
93,M5W,Starbucks,Coffee Shop,43.649328,-79.378339
94,M5W,Brookfield Place,Shopping Mall,43.646790641203026,-79.37876938530562
95,M5W,Fast Fresh Foods,Salad Place,43.649392411305456,-79.37812292780795
96,M5W,iQ Food Co,Fast Food Restaurant,43.64748168603231,-79.37910417362639
97,M5W,Berber SOCIAL,Moroccan Restaurant,43.648113752405834,-79.37404622657372
98,M5W,Metropolitan Resto Bar,Italian Restaurant,43.65006166044848,-79.3771814107564
99,M5W,Tim Hortons,Coffee Shop,43.6477612,-79.3704963
0,M8W,Il Paesano Pizzeria & Restaurant,Pizza Place,43.60128,-79.545028
1,M8W,Timothy's Pub,Pub,43.60016508568706,-79.54469872722389
2,M8W,Toronto Gymnastics International,Gym,43.59983195234328,-79.54292448822379
3,M8W,Tim Hortons,Coffee Shop,43.60239631505536,-79.5450476557017
4,M8W,Pizza Pizza,Pizza Place,43.60534035117562,-79.54725175609202
5,M8W,Subway,Sandwich Place,43.59915224732402,-79.54439458247475
6,M8W,Rexall,Pharmacy,43.601951,-79.545694
7,M8W,Taras Shevchenko Ukrainian Community Centre,Dance Studio,43.60220720982585,-79.54366246716957
8,M8W,Alderwood Pool,Pool,43.60180197683229,-79.54724725574704
9,M8W,Sir Adam Beck Rink,Skating Rink,43.602526494798546,-79.5474551115246
10,M8W,Franklin Horner Community Centre,Athletics & Sports,43.60370722144246,-79.53813754757284
0,M9W,Economy Rent A Car,Rental Car Location,43.708471,-79.589943
1,M9W,Logistics Distribution,Bar,43.707554,-79.589252
2,M9W,Saand Rexdale,Drugstore,43.70507157610408,-79.59872534770956
3,M9W,PC Garden,Garden Center,43.706538731330745,-79.59935903549194
4,M9W,Vectra Heavy Haulers,Truck Stop,43.70489112873324,-79.59940981869295
0,M4X,Cranberries,Diner,43.6678427705951,-79.36940687874281
1,M4X,Kingyo Toronto,Japanese Restaurant,43.66589495808371,-79.36841520638596
2,M4X,Butter Chicken Factory,Indian Restaurant,43.66707247004843,-79.36918422958169
3,M4X,Murgatroid,Restaurant,43.66738149016019,-79.36931129229457
4,M4X,F'Amelia,Italian Restaurant,43.66753590663226,-79.36861331485827
5,M4X,Merryberry Cafe + Bistro,Café,43.66663020301851,-79.36879184199822
6,M4X,Cabbagetown Brew,Café,43.66692279890784,-79.36928929560437
7,M4X,Absolute Bakery & Café,Bakery,43.667469462461995,-79.36927654747196
8,M4X,St. Jamestown Delicatessen,Butcher,43.66581142395609,-79.36864825640076
9,M4X,Fair Trade Jewellery Co.,Jewelry Store,43.6653480241165,-79.36836240366654
10,M4X,Toronto Dance Theatre,General Entertainment,43.66623230619368,-79.36707506629983
11,M4X,House on Parliament,Gastropub,43.663645704974314,-79.36785378722945
12,M4X,The Epicure Shop,Deli / Bodega,43.663964860964924,-79.36779540886938
13,M4X,Pet Valu,Pet Store,43.66420501339666,-79.36846012382637
14,M4X,Stout Irish Pub,Pub,43.66389071833622,-79.3690300810636
